Order_Line,Order_ID,Bar_code_value,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Customer_Name,Segment,Age,Country,City,State,Postal_Code,Region,Order_Year,Order_Month,Order_Month_Name
9165,OF-2023-118213,49941331,2025-04-28,2025-04-30,First Class,AB-10060,OFF-PA-10003673,67.8,10,0.0,31.188,Adam Bellavance,Home Office,25,United States,New York City,New York,10009.0,East,2025,4,Apr
9166,ON-2023-109484,45270768,2025-04-29,2025-05-05,Standard Class,RB-19705,OFF-BI-10004738,5.682,1,0.7,-3.788,Roger Barcio,Home Office,63,United States,Portland,Oregon,97206.0,West,2025,4,Apr
9167,OF-2023-107720,13766374,2025-04-29,2025-05-06,Standard Class,VM-21685,OFF-ST-10001414,46.26,3,0.0,12.0276,Valerie Mitchum,Home Office,69,United States,Westfield,New Jersey,7090.0,East,2025,4,Apr
9168,OF-2023-154816,3727016,2025-04-29,2025-05-03,Standard Class,VB-21745,OFF-PA-10003845,5.78,1,0.0,2.8322,Victoria Brennan,Corporate,27,United States,Columbus,Georgia,31907.0,South,2025,4,Apr
9169,OF-2023-100013,90663638,2025-04-29,2025-05-04,Standard Class,ZC-21910,OFF-EN-10001219,15.28,2,0.0,7.4872,Zuschuss Carroll,Consumer,61,United States,Salem,Oregon,97301.0,West,2025,4,Apr
9170,OF-2023-100013,14308889,2025-04-29,2025-05-04,Standard Class,ZC-21910,FUR-FU-10001424,8.73,1,0.0,2.9682,Zuschuss Carroll,Consumer,61,United States,Salem,Oregon,97301.0,West,2025,4,Apr
9171,OF-2023-100013,95541808,2025-04-29,2025-05-04,Standard Class,ZC-21910,OFF-AR-10001022,5.68,2,0.0,1.7608,Zuschuss Carroll,Consumer,61,United States,Salem,Oregon,97301.0,West,2025,4,Apr
9172,OF-2023-167941,20517550,2025-04-29,2025-05-02,Second Class,JF-15565,OFF-AP-10002118,499.584,3,0.2,43.7136,Jill Fjeld,Consumer,36,United States,Dallas,Texas,75081.0,Central,2025,4,Apr
9173,OF-2023-167941,10951724,2025-04-29,2025-05-02,Second Class,JF-15565,OFF-PA-10001800,31.104,6,0.2,10.8864,Jill Fjeld,Consumer,36,United States,Dallas,Texas,75081.0,Central,2025,4,Apr
9174,OF-2023-167941,19719501,2025-04-29,2025-05-02,Second Class,JF-15565,OFF-BI-10002827,13.272,8,0.7,-10.6176,Jill Fjeld,Consumer,36,United States,Dallas,Texas,75081.0,Central,2025,4,Apr
9175,OF-2023-167941,34539286,2025-04-29,2025-05-02,Second Class,JF-15565,FUR-FU-10004671,28.272,2,0.2,6.3612,Jill Fjeld,Consumer,36,United States,Dallas,Texas,75081.0,Central,2025,4,Apr
9176,OF-2023-167941,44802756,2025-04-29,2025-05-02,Second Class,JF-15565,OFF-ST-10000736,259.136,4,0.2,-51.8272,Jill Fjeld,Consumer,36,United States,Dallas,Texas,75081.0,Central,2025,4,Apr
9177,OF-2023-125290,4938619,2025-04-29,2025-05-03,Second Class,CC-12430,OFF-AR-10001216,13.9,5,0.0,3.614,Chuck Clark,Home Office,66,United States,Columbus,Indiana,47201.0,Central,2025,4,Apr
9178,OF-2023-125290,67733918,2025-04-29,2025-05-03,Second Class,CC-12430,OFF-PA-10003127,26.38,1,0.0,12.1348,Chuck Clark,Home Office,66,United States,Columbus,Indiana,47201.0,Central,2025,4,Apr
9179,OF-2023-154109,55718418,2025-04-29,2025-05-04,Standard Class,ML-17410,FUR-CH-10003774,127.372,2,0.3,-30.9332,Maris LaWare,Consumer,30,United States,Fairfield,Connecticut,6824.0,East,2025,4,Apr
9180,OF-2023-154109,72008876,2025-04-29,2025-05-04,Standard Class,ML-17410,OFF-PA-10000157,47.952,3,0.2,16.1838,Maris LaWare,Consumer,30,United States,Fairfield,Connecticut,6824.0,East,2025,4,Apr
9181,ON-2023-153948,73076899,2025-04-29,2025-04-29,Same Day,FM-14290,OFF-PA-10000157,59.94,3,0.0,28.1718,Frank Merwin,Home Office,45,United States,Los Angeles,California,90032.0,West,2025,4,Apr
9182,ON-2023-153948,51422529,2025-04-29,2025-04-29,Same Day,FM-14290,OFF-PA-10002764,45.36,4,0.0,22.2264,Frank Merwin,Home Office,45,United States,Los Angeles,California,90032.0,West,2025,4,Apr
9183,ON-2023-153948,8122904,2025-04-29,2025-04-29,Same Day,FM-14290,OFF-PA-10000143,26.4,5,0.0,12.672,Frank Merwin,Home Office,45,United States,Los Angeles,California,90032.0,West,2025,4,Apr
9184,ON-2023-153948,78819940,2025-04-29,2025-04-29,Same Day,FM-14290,OFF-LA-10000414,41.4,4,0.0,19.872,Frank Merwin,Home Office,45,United States,Los Angeles,California,90032.0,West,2025,4,Apr
9185,ON-2023-153948,12201278,2025-04-29,2025-04-29,Same Day,FM-14290,TEC-AC-10003441,16.95,1,0.0,1.017,Frank Merwin,Home Office,45,United States,Los Angeles,California,90032.0,West,2025,4,Apr
9186,OF-2023-144596,76228499,2025-04-29,2025-05-03,Standard Class,CD-11980,OFF-PA-10003302,318.96,9,0.0,149.9112,Carol Darley,Consumer,61,United States,Tyler,Texas,75701.0,Central,2025,4,Apr
9187,OF-2023-107174,58356480,2025-04-29,2025-05-06,Standard Class,AB-10060,FUR-TA-10004575,2036.86,7,0.0,366.6348,Adam Bellavance,Home Office,25,United States,New York City,New York,10009.0,East,2025,4,Apr
9188,OF-2023-107174,36411800,2025-04-29,2025-05-06,Standard Class,AB-10060,FUR-CH-10003312,449.568,2,0.2,-73.0548,Adam Bellavance,Home Office,25,United States,New York City,New York,10009.0,East,2025,4,Apr
9189,OF-2023-107174,6609132,2025-04-29,2025-05-06,Standard Class,AB-10060,TEC-AC-10001465,108.96,3,0.0,32.688,Adam Bellavance,Home Office,25,United States,New York City,New York,10009.0,East,2025,4,Apr
9190,ON-2023-119319,32610613,2025-04-29,2025-05-02,Second Class,LC-17050,FUR-FU-10003878,30.56,5,0.6,-19.864,Liz Carlisle,Consumer,60,United States,Mission Viejo,California,92691.0,West,2025,4,Apr
9191,OF-2023-106691,59783002,2025-04-29,2025-05-05,Standard Class,CC-12370,OFF-BI-10000145,1.248,2,0.8,-1.9344,Christopher Conant,Consumer,38,United States,Fayetteville,North Carolina,28314.0,South,2025,4,Apr
9192,OF-2023-150504,75533465,2025-04-29,2025-05-05,Standard Class,HG-14845,OFF-ST-10000615,18.16,2,0.2,1.816,Harry Greene,Consumer,63,United States,Lake Charles,Louisiana,70601.0,South,2025,4,Apr
9193,OF-2023-122504,74402975,2025-04-30,2025-05-05,Second Class,DB-13270,TEC-AC-10003289,59.97,3,0.0,13.7931,Deborah Brumfield,Home Office,24,United States,San Diego,California,92024.0,West,2025,4,Apr
9194,OF-2023-122504,92369589,2025-04-30,2025-05-05,Second Class,DB-13270,TEC-PH-10002468,761.544,7,0.2,66.6351,Deborah Brumfield,Home Office,24,United States,San Diego,California,92024.0,West,2025,4,Apr
9195,OF-2023-149888,14541574,2025-04-30,2025-05-06,Standard Class,EP-13915,TEC-PH-10003811,359.97,5,0.4,-71.994,Emily Phan,Consumer,38,United States,Chicago,Illinois,60653.0,Central,2025,4,Apr
9196,OF-2023-149888,34303779,2025-04-30,2025-05-06,Standard Class,EP-13915,FUR-TA-10000849,350.352,4,0.4,-140.1408,Emily Phan,Consumer,38,United States,Chicago,Illinois,60653.0,Central,2025,4,Apr
9197,OF-2023-152737,19066136,2025-04-30,2025-05-05,Standard Class,TS-21505,OFF-BI-10002982,21.792,4,0.2,7.6272,Tony Sayre,Consumer,32,United States,Columbia,Tennessee,38401.0,South,2025,4,Apr
9198,OF-2023-152737,16062345,2025-04-30,2025-05-05,Standard Class,TS-21505,TEC-AC-10004975,439.8,4,0.0,145.134,Tony Sayre,Consumer,32,United States,Columbia,Tennessee,38401.0,South,2025,4,Apr
9199,OF-2023-132346,9588552,2025-04-30,2025-05-04,Standard Class,PK-19075,OFF-AP-10000696,100.94,7,0.0,33.3102,Pete Kriz,Consumer,46,United States,Madison,Wisconsin,53711.0,Central,2025,4,Apr
9200,OF-2023-113572,92135132,2025-04-30,2025-05-04,Standard Class,FP-14320,TEC-AC-10002370,7.88,4,0.0,2.5216,Frank Preis,Consumer,20,United States,Los Angeles,California,90008.0,West,2025,4,Apr
9201,OF-2023-113460,2526943,2025-04-30,2025-05-02,Second Class,KN-16390,FUR-CH-10000422,272.97,3,0.0,43.6752,Katherine Nockton,Corporate,43,United States,Los Angeles,California,90004.0,West,2025,4,Apr
9202,OF-2023-163188,45068134,2025-04-30,2025-04-30,Same Day,EC-14050,OFF-BI-10000756,38.16,9,0.0,19.08,Erin Creighton,Consumer,52,United States,New York City,New York,10024.0,East,2025,4,Apr
9203,OF-2023-143658,24096491,2025-05-01,2025-05-06,Second Class,SR-20425,OFF-AR-10002818,109.9,5,0.0,32.97,Sharelle Roach,Home Office,25,United States,Louisville,Colorado,80027.0,West,2025,5,May
9204,OF-2023-155621,67776328,2025-05-01,2025-05-06,Standard Class,KN-16450,FUR-FU-10003535,274.2,10,0.0,112.422,Kean Nguyen,Corporate,47,United States,Jacksonville,Florida,32216.0,South,2025,5,May
9205,OF-2023-161018,13011079,2025-05-02,2025-05-04,Second Class,PN-18775,FUR-FU-10000629,96.53,7,0.0,40.5426,Parhena Norris,Home Office,35,United States,New York City,New York,10009.0,East,2025,5,May
9206,OF-2023-158246,60088572,2025-05-02,2025-05-04,First Class,JB-15400,FUR-CH-10003061,215.976,3,0.2,-2.6997,Jennifer Braxton,Corporate,39,United States,Chicago,Illinois,60623.0,Central,2025,5,May
9207,OF-2023-159597,65451159,2025-05-02,2025-05-07,Standard Class,MC-17590,OFF-ST-10002289,63.56,2,0.0,3.178,Matt Collister,Corporate,36,United States,Perth Amboy,New Jersey,8861.0,East,2025,5,May
9208,OF-2023-159597,80915836,2025-05-02,2025-05-07,Standard Class,MC-17590,TEC-AC-10004171,99.99,1,0.0,43.9956,Matt Collister,Corporate,36,United States,Perth Amboy,New Jersey,8861.0,East,2025,5,May
9209,OF-2023-152912,34224908,2025-05-02,2025-05-05,Second Class,BM-11650,OFF-BI-10004728,9.64,2,0.0,4.4344,Brian Moss,Corporate,48,United States,New York City,New York,10035.0,East,2025,5,May
9210,OF-2023-152912,14067315,2025-05-02,2025-05-05,Second Class,BM-11650,TEC-AC-10004666,826.62,3,0.0,355.4466,Brian Moss,Corporate,48,United States,New York City,New York,10035.0,East,2025,5,May
9211,OF-2023-152912,38654547,2025-05-02,2025-05-05,Second Class,BM-11650,OFF-ST-10003208,1633.14,9,0.0,473.6106,Brian Moss,Corporate,48,United States,New York City,New York,10035.0,East,2025,5,May
9212,OF-2023-152912,66179713,2025-05-02,2025-05-05,Second Class,BM-11650,OFF-ST-10003208,544.38,3,0.0,157.8702,Brian Moss,Corporate,48,United States,New York City,New York,10035.0,East,2025,5,May
9213,ON-2023-141852,30240663,2025-05-02,2025-05-07,Standard Class,JE-15745,FUR-FU-10000023,47.12,8,0.0,20.7328,Joel Eaton,Consumer,25,United States,Memphis,Tennessee,38109.0,South,2025,5,May
9214,OF-2023-119494,95803745,2025-05-02,2025-05-06,Standard Class,JE-15610,FUR-CH-10004675,523.392,3,0.2,52.3392,Jim Epp,Corporate,38,United States,Milwaukee,Wisconsin,53209.0,Central,2025,5,May
9215,OF-2023-159667,10943147,2025-05-02,2025-05-06,Standard Class,PM-19135,TEC-AC-10002567,191.976,3,0.2,38.3952,Peter McVee,Home Office,65,United States,Detroit,Michigan,48227.0,Central,2025,5,May
9216,OF-2023-159667,5428598,2025-05-02,2025-05-06,Standard Class,PM-19135,TEC-PH-10004094,499.168,4,0.2,31.198,Peter McVee,Home Office,65,United States,Detroit,Michigan,48227.0,Central,2025,5,May
9217,ON-2023-155425,93648039,2025-05-03,2025-05-04,First Class,AB-10600,OFF-BI-10001036,38.388,14,0.7,-25.592,Ann Blume,Corporate,34,United States,Tucson,Arizona,85705.0,West,2025,5,May
9218,ON-2023-155425,71973407,2025-05-03,2025-05-04,First Class,AB-10600,TEC-MA-10003183,95.994,2,0.7,-63.996,Ann Blume,Corporate,34,United States,Tucson,Arizona,85705.0,West,2025,5,May
9219,ON-2023-155425,8797486,2025-05-03,2025-05-04,First Class,AB-10600,TEC-AC-10001314,239.952,6,0.2,-35.9928,Ann Blume,Corporate,34,United States,Tucson,Arizona,85705.0,West,2025,5,May
9220,ON-2023-155425,21794759,2025-05-03,2025-05-04,First Class,AB-10600,TEC-PH-10002563,201.584,2,0.2,15.1188,Ann Blume,Corporate,34,United States,Tucson,Arizona,85705.0,West,2025,5,May
9221,ON-2023-155425,50284854,2025-05-03,2025-05-04,First Class,AB-10600,FUR-CH-10003312,899.136,4,0.2,-146.1096,Ann Blume,Corporate,34,United States,Tucson,Arizona,85705.0,West,2025,5,May
9222,OF-2023-104640,24692084,2025-05-03,2025-05-09,Standard Class,FH-14275,OFF-BI-10003925,931.176,3,0.2,314.2719,Frank Hawley,Corporate,26,United States,La Porte,Indiana,46350.0,Central,2025,5,May
9223,OF-2023-104640,37770323,2025-05-03,2025-05-09,Standard Class,FH-14275,TEC-PH-10002200,430.88,2,0.0,124.9552,Frank Hawley,Corporate,26,United States,La Porte,Indiana,46350.0,Central,2025,5,May
9224,OF-2023-161739,1486200,2025-05-03,2025-05-08,Second Class,EB-13750,FUR-FU-10001468,341.96,5,0.6,-427.45,Edward Becker,Corporate,20,United States,Seattle,Washington,98103.0,West,2025,5,May
9225,OF-2023-163874,81387123,2025-05-03,2025-05-05,Second Class,NC-18535,OFF-BI-10000088,26.352,3,0.2,9.5526,Nick Crebassa,Corporate,59,United States,Dallas,Texas,75217.0,Central,2025,5,May
9226,OF-2023-142671,90141032,2025-05-03,2025-05-07,Second Class,DR-12940,OFF-BI-10004099,11.52,5,0.7,-7.68,Daniel Raglin,Home Office,65,United States,Franklin,Massachusetts,2038.0,East,2025,5,May
9227,OF-2023-162096,70724467,2025-05-03,2025-05-03,Same Day,TB-21190,OFF-AR-10002221,7.8,3,0.0,2.106,Thomas Brumley,Home Office,29,United States,Fayetteville,Arkansas,72701.0,South,2025,5,May
9228,ON-2023-128447,68563580,2025-05-03,2025-05-10,Standard Class,MC-17845,OFF-AP-10004540,400.8,5,0.0,112.224,Michael Chen,Consumer,50,United States,Jackson,Mississippi,39212.0,South,2025,5,May
9229,ON-2023-128447,21218411,2025-05-03,2025-05-10,Standard Class,MC-17845,OFF-BI-10001543,28.792,1,0.2,10.0772,Michael Chen,Consumer,50,United States,Jackson,Mississippi,39212.0,South,2025,5,May
9230,OF-2023-141138,11486368,2025-05-03,2025-05-09,Standard Class,GH-14425,TEC-AC-10001772,111.79,7,0.0,43.5981,Gary Hwang,Consumer,63,United States,Tucson,Arizona,85705.0,West,2025,5,May
9231,OF-2023-137624,24543582,2025-05-03,2025-05-10,Standard Class,ME-17320,FUR-CH-10001714,241.424,2,0.2,-36.2136,Maria Etezadi,Home Office,48,United States,Columbus,Georgia,31907.0,South,2025,5,May
9232,OF-2023-150959,46277866,2025-05-04,2025-05-06,First Class,TD-20995,OFF-LA-10001045,10.44,5,0.2,3.393,Tamara Dahlen,Consumer,19,United States,Lowell,Massachusetts,1852.0,East,2025,5,May
9233,OF-2023-150959,53440214,2025-05-04,2025-05-06,First Class,TD-20995,OFF-BI-10001510,18.336,4,0.8,-32.088,Tamara Dahlen,Consumer,19,United States,Lowell,Massachusetts,1852.0,East,2025,5,May
9234,OF-2023-143455,13066621,2025-05-04,2025-05-11,Standard Class,ML-17755,OFF-PA-10004451,10.368,2,0.2,3.6288,Max Ludwig,Home Office,22,United States,Suffolk,Virginia,23434.0,South,2025,5,May
9235,OF-2023-110842,61712885,2025-05-04,2025-05-09,Standard Class,GA-14725,OFF-AP-10003971,10.89,1,0.0,2.8314,Guy Armstrong,Consumer,32,United States,Lorain,Ohio,44052.0,East,2025,5,May
9236,OF-2023-110842,91237636,2025-05-04,2025-05-09,Standard Class,GA-14725,OFF-PA-10000520,19.44,3,0.0,9.3312,Guy Armstrong,Consumer,32,United States,Lorain,Ohio,44052.0,East,2025,5,May
9237,OF-2023-110842,71779437,2025-05-04,2025-05-09,Standard Class,GA-14725,OFF-BI-10000977,121.6,5,0.2,39.52,Guy Armstrong,Consumer,32,United States,Lorain,Ohio,44052.0,East,2025,5,May
9238,OF-2023-157483,51267729,2025-05-04,2025-05-11,Standard Class,EP-13915,OFF-AR-10004260,181.86,7,0.0,50.9208,Emily Phan,Consumer,38,United States,Chicago,Illinois,60653.0,Central,2025,5,May
9239,OF-2023-120327,16251356,2025-05-04,2025-05-09,Standard Class,WB-21850,OFF-FA-10004854,45.92,4,0.0,21.5824,William Brown,Consumer,38,United States,Philadelphia,Pennsylvania,19134.0,East,2025,5,May
9240,OF-2023-143217,39600983,2025-05-04,2025-05-10,Standard Class,CG-12040,OFF-BI-10002949,18.24,3,0.0,8.5728,Catherine Glotzbach,Home Office,27,United States,Philadelphia,Pennsylvania,19120.0,East,2025,5,May
9241,OF-2023-154137,40758926,2025-05-04,2025-05-10,Standard Class,MT-17815,OFF-ST-10003324,35.48,1,0.0,0.0,Meg Tillman,Consumer,58,United States,Scottsdale,Arizona,85254.0,West,2025,5,May
9242,OF-2023-158561,81466250,2025-05-04,2025-05-09,Second Class,BB-11545,OFF-AP-10002651,1158.12,5,0.2,130.2885,Brenda Bowman,Corporate,60,United States,Houston,Texas,77070.0,Central,2025,5,May
9243,OF-2023-115448,63747111,2025-05-04,2025-05-07,First Class,MH-18025,FUR-FU-10004090,88.92,5,0.2,14.4495,Michelle Huthwaite,Consumer,40,United States,Seattle,Washington,98115.0,West,2025,5,May
9244,OF-2023-148985,85484988,2025-05-04,2025-05-08,Second Class,TB-21190,FUR-FU-10001424,34.92,4,0.0,11.8728,Thomas Brumley,Home Office,29,United States,Fayetteville,Arkansas,72701.0,South,2025,5,May
9245,ON-2023-116491,13401813,2025-05-04,2025-05-06,First Class,PG-18820,TEC-PH-10004531,35.184,2,0.2,12.3144,Patrick Gardner,Consumer,38,United States,San Francisco,California,94110.0,West,2025,5,May
9246,OF-2023-167976,23849357,2025-05-04,2025-05-07,Second Class,JL-15505,OFF-SU-10004661,25.5,3,0.0,6.63,Jeremy Lonsdale,Consumer,48,United States,New York City,New York,10035.0,East,2025,5,May
9247,OF-2023-160514,5233050,2025-05-05,2025-05-09,Standard Class,DB-13120,OFF-PA-10002479,10.56,2,0.0,4.752,David Bremer,Corporate,60,United States,Santa Clara,California,95051.0,West,2025,5,May
9248,OF-2023-134978,1391847,2025-05-05,2025-05-08,Second Class,EB-13705,OFF-BI-10003274,15.92,5,0.2,5.373,Ed Braxton,Corporate,41,United States,Akron,Ohio,44312.0,East,2025,5,May
9249,OF-2023-130386,83021825,2025-05-05,2025-05-11,Standard Class,NG-18430,OFF-PA-10002749,16.056,3,0.2,5.8203,Nathan Gelder,Consumer,50,United States,Cincinnati,Ohio,45231.0,East,2025,5,May
9250,OF-2023-130386,78895553,2025-05-05,2025-05-11,Standard Class,NG-18430,OFF-PA-10003823,223.056,9,0.2,69.705,Nathan Gelder,Consumer,50,United States,Cincinnati,Ohio,45231.0,East,2025,5,May
9251,OF-2023-130386,85453264,2025-05-05,2025-05-11,Standard Class,NG-18430,OFF-ST-10003716,540.048,3,0.2,-47.2542,Nathan Gelder,Consumer,50,United States,Cincinnati,Ohio,45231.0,East,2025,5,May
9252,ON-2023-116659,60533530,2025-05-05,2025-05-05,Same Day,NG-18355,TEC-PH-10002824,370.782,3,0.4,-92.6955,Nat Gilpin,Corporate,57,United States,New York City,New York,10011.0,East,2025,5,May
9253,OF-2023-134915,89313615,2025-05-05,2025-05-05,Same Day,EM-14140,TEC-AC-10001266,41.6,4,0.2,13.0,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2025,5,May
9254,OF-2023-134915,10355447,2025-05-05,2025-05-05,Same Day,EM-14140,OFF-PA-10002160,23.12,5,0.2,8.381,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2025,5,May
9255,OF-2023-134915,4512089,2025-05-05,2025-05-05,Same Day,EM-14140,FUR-CH-10004875,113.888,2,0.2,9.9652,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2025,5,May
9256,OF-2023-134915,87504759,2025-05-05,2025-05-05,Same Day,EM-14140,FUR-FU-10000305,113.568,2,0.2,-5.6784,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2025,5,May
9257,OF-2023-134915,81191077,2025-05-05,2025-05-05,Same Day,EM-14140,TEC-PH-10000347,7.92,2,0.2,0.693,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2025,5,May
9258,OF-2023-134915,1534877,2025-05-05,2025-05-05,Same Day,EM-14140,TEC-PH-10001459,671.984,2,0.2,50.3988,Eugene Moren,Home Office,49,United States,Glendale,Arizona,85301.0,West,2025,5,May
9259,OF-2023-164168,92762676,2025-05-05,2025-05-11,Standard Class,LS-16975,OFF-BI-10000666,30.56,5,0.8,-45.84,Lindsay Shagiari,Home Office,66,United States,Los Angeles,California,90004.0,West,2025,5,May
9260,OF-2023-164168,67705686,2025-05-05,2025-05-11,Standard Class,LS-16975,OFF-ST-10002583,77.952,3,0.2,-15.5904,Lindsay Shagiari,Home Office,66,United States,Los Angeles,California,90004.0,West,2025,5,May
9261,OF-2023-164168,1921392,2025-05-05,2025-05-11,Standard Class,LS-16975,TEC-PH-10004908,67.992,1,0.2,8.499,Lindsay Shagiari,Home Office,66,United States,Los Angeles,California,90004.0,West,2025,5,May
9262,OF-2023-164168,61461496,2025-05-05,2025-05-11,Standard Class,LS-16975,OFF-EN-10001219,12.224,2,0.2,4.4312,Lindsay Shagiari,Home Office,66,United States,Los Angeles,California,90004.0,West,2025,5,May
9263,OF-2023-164168,95919063,2025-05-05,2025-05-11,Standard Class,LS-16975,TEC-AC-10004568,44.784,2,0.2,-0.5598,Lindsay Shagiari,Home Office,66,United States,Los Angeles,California,90004.0,West,2025,5,May
9264,OF-2023-164168,58500290,2025-05-05,2025-05-11,Standard Class,LS-16975,FUR-FU-10001756,22.848,3,0.6,-17.7072,Lindsay Shagiari,Home Office,66,United States,Los Angeles,California,90004.0,West,2025,5,May
9265,OF-2023-122644,56052723,2025-05-05,2025-05-10,Standard Class,SF-20965,OFF-PA-10003673,10.848,2,0.2,3.5256,Sylvia Foulston,Corporate,64,United States,Dearborn,Michigan,48126.0,Central,2025,5,May
9266,OF-2023-122644,45063788,2025-05-05,2025-05-10,Standard Class,SF-20965,TEC-AC-10003614,18.544,2,0.2,3.0134,Sylvia Foulston,Corporate,64,United States,Dearborn,Michigan,48126.0,Central,2025,5,May
9267,OF-2023-164364,92108992,2025-05-05,2025-05-09,Standard Class,CS-12355,OFF-LA-10004853,9.96,2,0.0,4.5816,Christine Sundaresam,Consumer,63,United States,Roswell,Georgia,30076.0,South,2025,5,May
9268,OF-2023-164364,7459016,2025-05-05,2025-05-09,Standard Class,CS-12355,OFF-AR-10000315,9.21,3,0.0,2.3025,Christine Sundaresam,Consumer,63,United States,Roswell,Georgia,30076.0,South,2025,5,May
9269,OF-2023-164364,45389333,2025-05-05,2025-05-09,Standard Class,CS-12355,OFF-SU-10000381,27.93,3,0.0,8.0997,Christine Sundaresam,Consumer,63,United States,Roswell,Georgia,30076.0,South,2025,5,May
9270,ON-2023-136707,27222979,2025-05-05,2025-05-08,First Class,JE-15610,OFF-BI-10003460,14.016,4,0.2,4.9056,Jim Epp,Corporate,38,United States,Milwaukee,Wisconsin,53209.0,Central,2025,5,May
9271,OF-2023-149944,77350547,2025-05-05,2025-05-09,Second Class,MB-17305,OFF-FA-10003495,18.24,3,0.0,9.12,Maria Bertelson,Consumer,43,United States,Akron,Ohio,44312.0,East,2025,5,May
